Timestamp,Humidity (%),Temp (C),Temp (F),Light Level (eV),Brightness
2025-05-01T00:21:43,35.2,16.6,61.9,428,Dim
2025-05-01T00:21:44,36.1,16.0,60.9,478,Dim
2025-05-01T00:21:46,36.1,15.9,60.6,628,Dim
2025-05-01T00:21:47,37.5,16.3,61.3,677,Dim
2025-05-01T00:21:48,37.5,15.5,59.8,686,Dim
2025-05-01T00:21:49,39.4,16.6,61.9,563,Dim
2025-05-01T00:21:50,39.4,16.3,61.3,595,Dim
2025-05-01T00:21:51,40.8,16.1,61.0,752,Dim
2025-05-01T00:21:52,40.8,16.1,61.0,623,Dim
2025-05-01T00:21:53,42.1,16.8,62.2,614,Dim
2025-05-01T00:21:54,42.1,15.7,60.3,878,Light
2025-05-01T00:21:55,42.5,16.3,61.3,1771,Light
2025-05-01T00:21:56,42.5,16.4,61.6,1748,Light
2025-05-01T00:21:57,42.2,16.0,60.9,1761,Light
2025-05-01T00:21:58,42.2,16.7,62.0,1767,Light
2025-05-01T00:21:59,40.9,15.6,60.1,1759,Light
2025-05-01T00:22:00,40.9,15.7,60.3,1785,Light
2025-05-01T00:22:01,39.6,16.6,61.9,1808,Light
2025-05-01T00:22:02,39.6,15.9,60.6,1799,Light
2025-05-01T00:22:03,38.7,16.0,60.7,1763,Light
2025-05-01T00:22:04,38.7,16.0,60.7,650,Dim
2025-05-01T00:22:05,37.6,16.3,61.3,615,Dim
2025-05-01T00:22:06,37.6,16.0,60.9,608,Dim
2025-05-01T00:22:07,37.4,15.7,60.3,550,Dim
2025-05-01T00:22:08,37.4,16.0,60.9,749,Dim
2025-05-01T12:49:50,24.5,11.4,52.4,2644,Bright
2025-05-01T12:49:51,24.5,11.4,52.6,2705,Bright
2025-05-01T12:49:52,27.3,11.6,52.9,2739,Bright
2025-05-01T12:49:53,27.3,11.4,52.6,2729,Bright
2025-05-01T12:49:54,27.1,11.3,52.3,2699,Bright
2025-05-01T12:49:55,27.1,11.6,52.9,2711,Bright
2025-05-01T12:49:56,27.0,11.6,52.9,2712,Bright
2025-05-01T12:49:57,27.0,11.4,52.4,2736,Bright
2025-05-01T12:49:58,26.8,11.4,52.6,2763,Bright
2025-05-01T12:49:59,26.8,11.6,52.9,2774,Bright
2025-05-01T12:50:00,26.8,11.4,52.6,2741,Bright
2025-05-01T12:50:01,26.8,11.4,52.6,2720,Bright
2025-05-01T12:50:02,26.6,11.5,52.7,2733,Bright
2025-05-01T12:50:03,26.6,11.4,52.6,2772,Bright
2025-05-01T12:50:04,26.6,11.4,52.4,2783,Bright
2025-05-01T12:50:05,26.6,11.4,52.4,2584,Bright
2025-05-01T12:50:06,26.5,10.9,51.6,2813,Bright
2025-05-01T12:50:07,26.5,11.6,52.9,2805,Bright
2025-05-01T12:50:08,26.3,11.4,52.4,2727,Bright
2025-05-01T12:50:09,26.3,11.1,52.0,2720,Bright
2025-05-01T12:50:10,26.2,11.4,52.6,2685,Bright
2025-05-01T12:50:11,26.2,11.4,52.6,2672,Bright
2025-05-01T12:50:12,26.1,11.1,52.0,2679,Bright
2025-05-01T12:50:13,26.1,11.6,52.9,2719,Bright
2025-05-01T12:50:14,26.0,11.4,52.6,2736,Bright
2025-05-01T12:50:15,26.0,11.4,52.4,2748,Bright
2025-05-01T12:50:16,25.9,11.2,52.2,2708,Bright
2025-05-01T12:50:17,25.9,11.9,53.5,2678,Bright
2025-05-01T12:50:18,25.9,11.5,52.7,2666,Bright
2025-05-01T12:50:19,25.9,11.2,52.2,2690,Bright
2025-05-01T12:50:20,25.9,11.2,52.2,2768,Bright
2025-05-01T12:50:21,25.9,10.9,51.6,2819,Bright
2025-05-01T12:50:22,25.8,11.1,52.0,2761,Bright
2025-05-01T12:50:23,25.8,10.9,51.6,2705,Bright
2025-05-01T12:50:24,25.7,11.2,52.2,2710,Bright
2025-05-01T12:50:25,25.7,11.6,52.9,2769,Bright
2025-05-01T12:50:26,25.8,11.4,52.6,2752,Bright
2025-05-01T12:50:27,25.8,11.1,52.0,2735,Bright
2025-05-01T12:50:28,25.7,11.2,52.2,2706,Bright
2025-05-01T12:50:29,25.7,11.1,52.0,2729,Bright
2025-05-01T12:50:30,5.7,11.2,52.2,2758,Bright
2025-05-01T12:50:31,25.7,11.6,52.9,2778,Bright
2025-05-01T12:50:32,25.7,11.4,52.4,2749,Bright
2025-05-01T12:50:33,25.7,11.6,52.9,2715,Bright
2025-05-01T12:50:34,25.8,11.8,53.3,2736,Bright
2025-05-01T12:50:35,25.8,11.3,52.3,2768,Bright
2025-05-01T12:50:36,25.9,11.3,52.3,2777,Bright
2025-05-01T12:50:37,25.9,11.1,52.0,2800,Bright
2025-05-01T12:50:38,26.0,11.4,52.4,2768,Bright
2025-05-01T12:50:39,26.0,11.2,52.2,2743,Bright
2025-05-01T12:50:40,26.0,11.0,51.9,2734,Bright
2025-05-01T12:50:41,26.0,11.2,52.2,2750,Bright
2025-05-01T12:50:42,26.0,11.2,52.2,2754,Bright
2025-05-01T12:50:43,26.0,11.0,51.9,2782,Bright
2025-05-01T12:50:45,26.1,11.1,52.0,2794,Bright
2025-05-01T12:50:46,26.1,11.6,52.9,2793,Bright
2025-05-01T12:50:47,26.1,11.2,52.2,2771,Bright
2025-05-01T12:50:48,26.1,11.4,52.6,2751,Bright
2025-05-01T12:50:49,26.1,11.2,52.2,2730,Bright
2025-05-01T12:50:50,26.1,11.3,52.3,2459,Bright
2025-05-01T12:50:51,26.1,11.4,52.4,2972,Bright
2025-05-01T12:50:52,26.1,11.5,52.7,3143,Bright
2025-05-01T12:50:53,26.1,11.1,52.0,2657,Bright
2025-05-01T12:50:54,26.1,11.0,51.9,2679,Bright
2025-05-01T12:50:55,26.1,10.9,51.6,2193,Bright
2025-05-01T12:50:56,26.1,11.0,51.9,837,Light
2025-05-01T12:50:57,26.2,11.4,52.4,715,Dim
2025-05-01T12:50:58,26.2,11.3,52.3,640,Dim
2025-05-01T12:50:59,26.1,11.2,52.2,2352,Bright
2025-05-01T12:51:00,26.1,11.3,52.3,2521,Bright
2025-05-01T12:51:01,26.1,11.5,52.7,2493,Bright
2025-05-01T12:51:02,26.1,11.5,52.7,2699,Bright
2025-05-01T12:51:03,26.0,11.5,52.7,3024,Bright
2025-05-01T12:51:04,26.0,11.2,52.2,3063,Bright
2025-05-01T12:51:05,26.0,11.4,52.6,3063,Bright
2025-05-01T12:51:06,26.0,11.2,52.2,3083,Bright
2025-05-01T12:51:07,26.0,11.1,52.0,3088,Bright
