Timestamp,Humidity (%),Temp (C),Temp (F),Light Level (eV),Brightness
2025-04-28T15:14:33,25.8,12.8,55.1,3109,Bright
2025-04-28T15:14:34,25.8,12.6,54.6,3118,Bright
2025-04-28T15:14:35,25.9,12.6,54.8,3107,Bright
2025-04-28T15:14:36,25.9,12.6,54.8,3115,Bright
2025-04-28T15:14:37,25.9,12.7,54.9,3109,Bright
2025-04-28T15:14:38,25.9,12.7,54.9,3106,Bright
2025-04-28T15:14:39,25.9,12.6,54.6,3103,Bright
2025-04-28T15:14:40,25.9,12.5,54.5,3107,Bright
2025-04-28T15:14:41,25.8,12.6,54.8,3099,Bright
2025-04-28T15:14:42,25.8,12.8,55.1,3109,Bright
2025-04-28T15:14:43,25.9,12.7,54.9,3099,Bright
2025-04-28T15:14:44,25.9,12.7,54.9,3102,Bright
2025-04-28T15:14:45,25.9,13.7,56.7,3113,Bright
2025-04-28T15:14:46,25.9,12.7,54.9,3099,Bright
2025-04-28T15:14:47,25.9,13.0,55.3,3110,Bright
2025-04-28T15:14:49,25.9,12.9,55.2,3081,Bright
2025-04-28T15:14:50,25.9,13.1,55.5,3082,Bright
2025-04-28T15:14:51,25.9,12.2,53.9,3094,Bright
2025-04-28T15:14:52,25.9,12.5,54.5,3099,Bright
2025-04-28T15:14:53,25.9,11.8,53.2,3100,Bright
2025-04-28T15:14:54,26.0,12.6,54.8,3104,Bright
2025-04-28T15:14:55,26.0,12.9,55.2,3111,Bright
2025-04-28T15:14:57,25.9,12.7,54.9,3103,Bright
2025-04-28T15:14:58,25.9,12.7,54.9,3101,Bright
2025-04-28T15:14:59,25.9,12.6,54.8,3105,Bright
2025-04-28T15:15:00,25.9,13.3,55.9,3113,Bright
2025-04-28T15:15:01,26.0,12.6,54.6,3113,Bright
2025-04-28T15:15:02,26.0,12.6,54.8,3121,Bright
2025-04-28T15:15:03,26.0,12.7,54.9,3107,Bright
2025-04-28T15:15:05,26.0,13.1,55.5,3123,Bright
2025-04-28T15:15:06,26.1,12.6,54.8,3108,Bright
2025-04-28T15:15:07,26.1,12.7,54.9,3105,Bright
2025-04-28T15:15:08,26.1,12.8,55.1,3117,Bright
2025-04-28T15:15:09,26.1,12.7,54.9,3102,Bright
2025-04-28T15:15:10,26.0,13.1,55.5,3118,Bright
2025-04-28T15:15:11,26.0,12.2,53.9,3103,Bright
2025-04-28T15:15:12,26.0,12.7,54.9,3102,Bright
2025-04-28T15:15:13,26.0,12.6,54.6,3108,Bright
2025-04-28T15:15:14,25.9,12.9,55.2,3104,Bright
2025-04-28T15:15:15,25.9,13.0,55.3,3108,Bright
2025-04-28T15:15:16,25.9,12.8,55.1,3110,Bright
2025-04-28T15:15:17,25.9,12.9,55.2,3100,Bright
2025-04-28T15:15:19,25.9,13.0,55.3,3107,Bright
2025-04-28T15:15:20,25.9,12.5,54.5,3102,Bright
2025-04-28T15:15:21,25.9,13.0,55.3,3105,Bright
2025-04-28T15:15:22,25.9,12.5,54.5,3108,Bright
2025-04-28T15:15:24,25.9,12.8,55.1,3099,Bright
2025-04-28T15:15:25,25.9,12.9,55.2,3102,Bright
2025-04-28T15:15:26,25.9,12.8,55.1,3103,Bright
2025-04-28T15:15:27,25.9,13.4,56.1,3113,Bright
2025-04-28T15:15:28,25.9,12.5,54.5,3099,Bright
2025-04-28T15:15:29,25.9,13.0,55.3,3068,Bright
2025-04-28T15:15:30,26.0,12.4,54.3,3071,Bright
2025-04-28T15:15:31,26.0,13.2,55.8,3110,Bright
2025-04-28T15:15:32,25.9,12.7,54.9,3099,Bright
2025-04-28T15:15:34,25.9,13.1,55.5,3102,Bright
2025-04-28T15:15:35,26.0,12.6,54.8,3101,Bright
2025-04-28T15:15:37,26.0,11.6,52.9,3104,Bright
2025-04-28T15:15:38,26.0,13.5,56.2,3105,Bright
2025-04-28T15:15:39,26.0,12.6,54.8,3105,Bright
2025-04-28T15:15:40,26.0,13.2,55.8,3104,Bright
2025-04-28T15:15:41,26.0,12.9,55.2,3113,Bright
2025-04-28T15:15:42,26.0,12.6,54.8,3103,Bright
2025-04-28T15:15:43,26.0,13.4,56.1,3103,Bright
2025-04-28T15:15:44,26.1,13.3,55.9,3095,Bright
2025-04-28T15:15:45,26.1,13.1,55.6,3098,Bright
2025-04-28T15:15:46,26.1,13.0,55.3,3109,Bright
2025-04-28T15:15:47,26.1,12.8,55.1,3084,Bright
2025-04-28T15:15:48,26.1,13.1,55.5,3102,Bright
2025-04-28T15:15:49,26.1,13.4,56.1,3095,Bright
2025-04-28T15:15:50,26.1,12.8,55.1,3095,Bright
2025-04-28T15:15:51,26.1,12.9,55.2,3105,Bright
2025-04-28T15:15:53,26.0,13.0,55.3,3097,Bright
2025-04-28T15:15:55,26.0,12.2,53.9,3105,Bright
2025-04-28T15:15:56,26.2,12.9,55.2,3107,Bright
2025-04-28T15:15:57,26.2,12.5,54.5,3090,Bright
2025-04-28T15:15:58,26.1,12.8,55.1,3107,Bright
2025-04-28T15:15:59,26.1,12.7,54.9,3101,Bright
2025-04-28T15:16:00,26.3,12.5,54.5,3071,Bright
2025-04-28T15:16:01,26.3,12.5,54.5,3098,Bright
2025-04-28T15:16:02,26.3,13.2,55.8,3091,Bright
2025-04-28T15:16:03,26.3,12.5,54.5,3105,Bright
2025-04-28T15:16:04,26.3,13.0,55.3,3103,Bright
2025-04-28T15:16:05,26.3,12.8,55.1,3104,Bright
2025-04-28T15:16:06,26.2,12.9,55.2,3105,Bright
2025-04-28T15:16:07,26.2,13.0,55.3,3118,Bright
2025-04-28T15:16:08,26.2,13.4,56.1,3111,Bright
2025-04-28T15:16:10,26.2,12.3,54.2,3096,Bright
2025-04-28T15:16:11,26.3,12.8,55.1,3104,Bright
2025-04-28T15:16:12,26.3,12.8,55.1,3104,Bright
2025-04-28T15:16:13,26.3,12.9,55.2,3110,Bright
2025-04-28T15:16:14,26.3,12.9,55.2,3110,Bright
2025-04-28T15:16:16,26.2,13.1,55.5,3106,Bright
2025-04-28T15:16:17,26.2,12.9,55.2,3109,Bright
2025-04-28T15:16:18,26.4,12.7,54.9,3109,Bright
2025-04-28T15:16:20,26.4,13.0,55.3,3109,Bright
2025-04-28T15:16:21,26.4,13.0,55.3,3119,Bright
2025-04-28T15:16:22,26.4,13.0,55.3,3106,Bright
2025-04-28T15:16:23,26.4,13.0,55.3,3113,Bright
2025-04-28T15:16:24,26.5,12.6,54.8,3116,Bright
2025-04-28T15:16:26,26.5,12.9,55.2,3107,Bright
2025-04-28T15:16:27,26.4,12.6,54.8,3108,Bright
2025-04-28T15:16:28,26.4,13.3,55.9,3117,Bright
2025-04-28T15:16:29,26.4,12.6,54.8,3108,Bright
2025-04-28T15:16:30,26.4,13.1,55.6,3102,Bright
2025-04-28T15:16:31,26.4,12.7,54.9,3103,Bright
2025-04-28T15:16:32,26.4,12.8,55.1,3109,Bright
2025-04-28T20:16:00,50.0,16.8,62.2,1851,Light
2025-04-28T20:16:01,50.0,16.4,61.4,1844,Light
2025-04-28T20:16:02,49.9,16.0,60.9,1847,Light
2025-04-28T20:16:03,49.9,16.7,62.0,1855,Light
2025-04-28T20:16:04,50.0,15.5,59.8,1861,Light
2025-04-28T20:16:05,50.0,16.8,62.2,1840,Light
2025-04-28T20:16:06,50.3,15.1,59.3,1846,Light
2025-04-28T20:16:07,50.3,15.4,59.7,1851,Light
2025-04-28T20:16:08,50.4,15.3,59.6,1847,Light
2025-04-28T20:16:09,50.4,16.5,61.7,1856,Light
2025-04-28T20:16:10,50.5,15.2,59.4,1857,Light
2025-04-28T20:16:11,50.5,14.6,58.2,1852,Light
2025-04-28T20:16:12,50.4,16.5,61.7,1855,Light
2025-04-28T20:16:13,50.4,16.7,62.0,1849,Light
2025-04-28T20:16:14,50.3,16.5,61.7,1850,Light
2025-04-28T20:16:15,50.3,16.4,61.4,1846,Light
2025-04-28T20:16:16,50.6,16.7,62.0,1846,Light
2025-04-28T20:16:17,50.6,15.8,60.4,1849,Light
2025-04-28T20:16:18,50.9,16.0,60.9,1846,Light
2025-04-28T20:16:19,50.9,16.6,61.9,1846,Light
2025-04-28T20:16:20,51.1,15.1,59.3,1844,Light
2025-04-28T20:16:21,51.1,15.8,60.4,1841,Light
2025-04-28T20:16:23,51.2,15.5,59.8,1840,Light
2025-04-28T20:16:24,51.2,14.3,57.8,1834,Light
2025-04-28T20:16:25,51.2,16.4,61.6,1840,Light
2025-04-28T20:16:26,51.2,15.4,59.7,1840,Light
2025-04-28T20:16:27,51.3,15.0,59.0,1840,Light
2025-04-28T20:16:28,51.3,15.3,59.6,1842,Light
2025-04-28T20:16:29,51.3,15.5,59.8,1841,Light
2025-04-28T20:16:30,51.3,15.5,59.8,1840,Light
2025-04-28T20:16:31,51.3,16.7,62.0,1844,Light
2025-04-28T20:16:32,51.3,15.6,60.1,1856,Light
2025-04-28T20:16:33,51.1,16.2,61.1,1856,Light
2025-04-28T20:16:34,51.1,15.5,60.0,1849,Light
2025-04-28T20:16:35,51.0,15.7,60.3,1854,Light
2025-04-28T20:16:36,51.0,14.9,58.8,1852,Light
2025-04-28T20:16:37,50.9,16.0,60.9,1853,Light
2025-04-28T20:16:38,50.9,15.2,59.4,1851,Light
2025-04-28T20:16:39,50.8,16.4,61.4,1851,Light
2025-04-28T20:16:40,50.8,16.5,61.7,1854,Light
2025-04-28T20:16:41,50.7,15.5,60.0,1851,Light
2025-04-28T20:16:42,50.7,14.7,58.5,1840,Light
2025-04-28T20:16:43,50.7,15.8,60.4,1842,Light
2025-04-28T20:16:44,50.7,16.7,62.0,1849,Light
2025-04-28T20:16:45,50.5,15.9,60.6,1845,Light
2025-04-28T20:16:46,50.5,16.6,61.9,1850,Light
2025-04-28T20:16:47,50.4,16.3,61.3,1847,Light
2025-04-28T20:16:48,50.4,16.3,61.3,1841,Light
2025-04-28T20:16:49,50.4,14.3,57.8,1845,Light
2025-04-28T20:16:50,50.4,16.8,62.2,1844,Light
2025-04-28T20:16:51,50.3,15.1,59.1,1855,Light
2025-04-28T20:16:52,50.3,14.4,58.0,1862,Light
2025-04-28T20:16:53,50.3,16.6,61.9,1850,Light
2025-04-28T20:16:54,50.3,16.8,62.3,1856,Light
2025-04-28T20:16:56,50.2,16.3,61.3,1843,Light
2025-04-28T20:16:57,50.2,16.4,61.6,1857,Light
2025-04-28T20:16:58,50.2,15.4,59.7,1853,Light
2025-04-28T20:16:59,50.2,15.3,59.6,1840,Light
2025-04-28T20:17:00,50.2,15.5,59.8,1838,Light
2025-04-28T20:17:01,50.2,15.4,59.7,1840,Light
2025-04-28T20:17:02,50.2,16.0,60.7,1832,Light
2025-04-28T20:17:03,50.2,15.1,59.3,1840,Light
2025-04-28T20:17:04,50.2,16.3,61.3,1839,Light
2025-04-28T20:17:05,50.2,15.5,60.0,1837,Light
2025-04-28T20:17:06,50.2,16.7,62.0,1837,Light
2025-04-28T20:17:07,50.2,14.9,58.8,1839,Light
2025-04-28T20:17:08,50.2,14.6,58.2,1837,Light
2025-04-28T20:17:09,50.2,14.7,58.5,1831,Light
2025-04-28T20:17:10,50.1,15.1,59.3,1840,Light
2025-04-28T20:17:11,50.1,16.4,61.4,1840,Light
2025-04-28T20:17:12,50.1,16.5,61.7,1835,Light
2025-04-28T20:17:13,50.1,16.1,61.0,1838,Light
2025-04-28T20:17:14,50.0,16.4,61.6,1836,Light
2025-04-28T20:17:15,50.0,15.5,59.8,1840,Light
2025-04-28T20:17:16,50.1,15.7,60.3,1830,Light
2025-04-28T20:17:17,50.1,14.5,58.1,1834,Light
2025-04-28T20:17:18,50.1,16.2,61.1,1838,Light
2025-04-28T20:17:19,50.1,16.3,61.3,1833,Light
2025-04-28T20:17:20,50.1,16.0,60.9,1839,Light
2025-04-28T20:17:21,50.1,14.7,58.5,1856,Light
2025-04-28T20:17:22,50.1,16.0,60.7,1851,Light
2025-04-28T20:17:23,50.1,16.3,61.3,1847,Light
2025-04-28T20:17:24,50.2,15.5,60.0,1851,Light
2025-04-28T20:17:25,50.2,15.7,60.3,1851,Light
2025-04-28T20:17:26,50.1,16.5,61.7,1852,Light
2025-04-28T20:17:27,50.1,15.5,59.8,1851,Light
2025-04-28T20:17:28,50.2,16.8,62.2,1835,Light
2025-04-28T20:17:29,50.2,15.2,59.4,1834,Light
2025-04-28T20:17:30,50.2,15.2,59.4,1835,Light
2025-04-28T20:17:31,50.2,14.7,58.5,1831,Light
2025-04-28T20:17:32,50.2,16.0,60.7,1831,Light
2025-04-28T20:17:33,50.2,15.5,59.8,1830,Light
2025-04-28T20:17:35,50.2,15.7,60.3,1825,Light
2025-04-28T20:17:36,50.2,14.5,58.1,1828,Light
2025-04-28T20:17:37,50.2,15.5,59.8,1817,Light
2025-04-28T20:17:38,50.2,16.0,60.7,1824,Light
2025-04-28T20:17:39,50.3,15.0,59.0,1823,Light
2025-04-28T20:17:40,50.3,15.7,60.3,1837,Light
2025-04-28T20:17:41,50.3,16.2,61.1,1835,Light
2025-04-28T20:17:42,50.3,15.7,60.3,1834,Light
2025-04-28T20:17:43,50.3,15.4,59.7,1835,Light
2025-04-28T20:17:44,50.3,16.0,60.7,1839,Light
2025-04-28T20:17:45,50.3,16.1,61.0,1836,Light
2025-04-28T20:17:46,50.3,16.4,61.4,1839,Light
2025-04-28T20:17:47,50.3,15.7,60.3,1838,Light
2025-04-28T20:17:48,50.3,16.0,60.7,1839,Light
2025-04-28T20:17:49,50.3,15.1,59.1,1839,Light
2025-04-28T20:17:50,50.3,16.5,61.7,1840,Light
2025-04-28T20:17:51,50.3,14.7,58.5,1824,Light
2025-04-28T20:17:52,50.3,16.1,61.0,1830,Light
2025-04-28T20:17:53,50.4,15.5,59.8,1831,Light
2025-04-28T20:17:54,50.4,15.6,60.1,1824,Light
2025-04-28T20:17:55,50.4,15.5,59.8,1830,Light
2025-04-28T20:17:56,50.4,15.5,59.8,1809,Light
2025-04-28T20:17:57,50.4,16.2,61.1,1833,Light
2025-04-28T20:17:58,50.4,16.5,61.7,1813,Light
2025-04-28T20:17:59,50.5,16.7,62.0,1828,Light
2025-04-28T20:18:00,50.5,15.6,60.1,1827,Light
2025-04-28T20:18:01,50.5,16.6,61.9,1830,Light
2025-04-28T20:18:02,50.5,16.5,61.7,1840,Light
2025-04-28T20:18:03,50.6,15.7,60.3,1830,Light
2025-04-28T20:18:04,50.6,15.5,59.8,1830,Light
2025-04-28T20:18:05,50.6,16.0,60.9,1825,Light
2025-04-28T20:18:06,50.6,15.5,59.8,1826,Light
2025-04-28T20:18:08,50.7,16.5,61.7,1824,Light
2025-04-28T20:18:09,50.7,15.5,60.0,1834,Light
2025-04-28T20:18:10,50.8,16.2,61.1,1833,Light
2025-04-28T20:18:11,50.8,15.3,59.6,1836,Light
2025-04-28T20:18:12,50.8,16.2,61.1,1837,Light
2025-04-28T20:18:13,50.8,15.8,60.4,1813,Light
2025-04-28T20:18:14,50.8,16.8,62.2,1819,Light
2025-04-28T20:18:15,50.8,15.3,59.6,1810,Light
2025-04-28T20:18:16,50.8,15.8,60.4,1813,Light
2025-04-28T20:18:17,50.8,15.5,59.8,1814,Light
2025-04-28T20:18:18,50.7,14.2,57.5,1811,Light
2025-04-28T20:18:19,50.7,16.3,61.3,1811,Light
2025-04-28T20:18:20,50.7,15.3,59.6,1818,Light
2025-04-28T20:18:21,50.7,15.5,59.8,1814,Light
2025-04-28T20:18:22,50.8,15.1,59.1,1812,Light
2025-04-28T20:18:23,50.8,15.5,59.8,1815,Light
2025-04-28T20:18:24,50.8,14.7,58.5,1813,Light
2025-04-28T20:18:25,50.8,15.3,59.6,1815,Light
2025-04-28T20:18:26,50.9,14.3,57.7,1808,Light
2025-04-28T20:18:27,50.9,16.6,61.9,1815,Light
2025-04-28T20:18:28,51.0,16.3,61.3,1813,Light
2025-04-28T20:18:29,51.0,15.1,59.3,1804,Light
2025-04-28T20:18:30,51.1,16.0,60.7,1814,Light
2025-04-28T20:18:31,51.1,15.5,59.8,1809,Light
2025-04-28T20:18:32,51.2,15.5,59.8,1811,Light
2025-04-28T20:18:33,51.2,15.4,59.7,1810,Light
2025-04-28T20:18:35,51.4,15.5,59.8,1837,Light
2025-04-28T20:18:36,51.4,16.1,61.0,1835,Light
2025-04-28T20:18:37,51.5,15.6,60.1,1821,Light
2025-04-28T20:18:38,51.5,15.8,60.4,1815,Light
2025-04-28T20:18:39,51.5,15.5,59.8,1806,Light
2025-04-28T20:18:40,51.5,13.8,56.8,1808,Light
2025-04-28T20:18:41,51.5,15.7,60.3,1815,Light
2025-04-28T20:18:42,51.5,16.0,60.7,1836,Light
2025-04-28T20:18:43,51.5,16.2,61.1,1813,Light
2025-04-28T20:18:44,51.5,15.3,59.6,1811,Light
2025-04-28T20:18:45,51.5,15.4,59.7,1829,Light
2025-04-28T20:18:46,51.5,15.5,60.0,1821,Light
2025-04-28T20:18:47,51.6,15.4,59.7,1827,Light
2025-04-28T20:18:48,51.6,15.5,59.8,1826,Light
2025-04-28T20:18:49,51.6,14.4,58.0,1820,Light
2025-04-28T20:18:50,51.6,16.0,60.9,1825,Light
2025-04-28T20:18:51,51.6,15.0,59.0,1823,Light
2025-04-28T20:18:52,51.6,15.6,60.1,1826,Light
2025-04-28T20:18:53,51.7,15.5,60.0,1826,Light
2025-04-28T20:18:54,51.7,15.7,60.3,1827,Light
2025-04-28T20:18:55,51.8,14.9,58.8,1827,Light
2025-04-28T20:18:56,51.8,16.3,61.3,1825,Light
2025-04-28T20:18:57,51.9,15.5,59.8,1825,Light
2025-04-28T20:18:58,51.9,15.7,60.3,1837,Light
2025-04-28T20:18:59,51.9,15.2,59.4,1833,Light
2025-04-28T20:19:00,51.9,15.5,59.8,1836,Light
2025-04-28T20:19:01,52.0,16.2,61.1,1824,Light
2025-04-28T20:19:02,52.0,16.2,61.1,1831,Light
2025-04-28T20:19:03,52.0,16.5,61.7,1838,Light
2025-04-28T20:19:04,52.0,15.7,60.3,1834,Light
2025-04-28T20:19:06,52.1,15.2,59.4,1839,Light
2025-04-28T20:19:07,52.1,15.1,59.1,1836,Light
2025-04-28T20:19:08,52.1,14.9,58.8,1836,Light
2025-04-28T20:19:09,52.1,15.1,59.3,1826,Light
2025-04-28T20:19:10,52.2,14.6,58.2,1825,Light
2025-04-28T20:19:11,52.2,15.7,60.3,1808,Light
2025-04-28T20:19:12,52.3,16.5,61.7,1834,Light
2025-04-28T20:19:13,52.3,15.5,60.0,1836,Light
2025-04-28T20:19:14,52.3,16.4,61.4,1833,Light
2025-04-28T20:19:15,52.3,15.5,60.0,1835,Light
2025-04-28T20:19:16,52.2,16.3,61.3,1829,Light
2025-04-28T20:19:17,52.2,15.5,59.8,1823,Light
2025-04-28T20:19:18,52.2,16.4,61.6,1815,Light
2025-04-28T20:19:19,52.2,14.9,58.8,1822,Light
2025-04-28T20:19:20,52.1,14.8,58.7,1822,Light
2025-04-28T20:19:21,52.1,15.3,59.6,1823,Light
2025-04-28T20:19:22,52.1,16.0,60.7,1822,Light
2025-04-28T20:19:23,52.1,16.8,62.2,1822,Light
2025-04-28T20:19:24,52.1,14.7,58.4,1815,Light
2025-04-28T20:19:25,52.1,15.9,60.6,1823,Light
2025-04-28T20:19:26,52.1,16.0,60.7,1823,Light
2025-04-28T20:19:27,52.1,16.0,60.9,1827,Light
2025-04-28T20:19:28,52.1,15.5,60.0,1831,Light
2025-04-28T20:19:29,52.1,15.3,59.6,1813,Light
2025-04-28T20:19:30,52.2,16.7,62.0,1817,Light
2025-04-28T20:19:31,52.2,16.4,61.6,1816,Light
2025-04-28T20:19:32,52.2,14.5,58.1,1811,Light
2025-04-28T20:19:33,52.2,15.5,59.8,1809,Light
2025-04-28T20:19:34,52.2,16.1,61.0,1811,Light
2025-04-28T20:19:35,52.2,15.5,60.0,1820,Light
2025-04-28T20:19:36,52.3,15.6,60.1,1815,Light
2025-04-28T20:19:37,52.3,16.0,60.9,1808,Light
2025-04-28T20:19:38,52.2,15.1,59.1,1807,Light
2025-04-28T20:19:39,52.2,16.5,61.7,1798,Light
2025-04-28T20:19:40,52.2,15.5,59.8,1800,Light
2025-04-28T20:19:42,52.2,16.8,62.2,1803,Light
2025-04-28T20:19:43,52.1,15.1,59.1,1799,Light
2025-04-28T20:19:44,52.1,15.3,59.6,1806,Light
2025-04-28T20:19:45,52.1,15.9,60.6,1806,Light
2025-04-28T20:19:46,52.1,15.5,59.8,1806,Light
2025-04-28T20:19:47,52.1,16.3,61.3,1799,Light
2025-04-28T20:19:48,52.1,16.6,61.9,1802,Light
2025-04-28T20:19:49,52.1,15.7,60.3,1802,Light
2025-04-28T20:19:50,52.1,15.1,59.1,1807,Light
2025-04-28T20:19:51,52.0,15.0,59.0,1808,Light
2025-04-28T20:19:52,52.0,15.5,59.8,1803,Light
2025-04-28T20:19:53,52.0,14.5,58.1,1802,Light
2025-04-28T20:19:54,52.0,15.9,60.6,1819,Light
2025-04-28T20:19:55,52.0,16.8,62.2,1825,Light
2025-04-28T20:19:56,52.0,16.8,62.3,1819,Light
2025-04-28T20:19:57,52.1,15.2,59.4,1829,Light
2025-04-28T20:19:58,52.1,15.9,60.6,1809,Light
2025-04-28T20:19:59,52.1,16.5,61.7,1797,Light
2025-04-28T20:20:00,52.1,15.9,60.6,1779,Light
2025-04-28T20:20:01,52.2,15.1,59.1,1776,Light
2025-04-28T20:20:02,52.2,15.2,59.4,1782,Light
2025-04-28T20:20:03,52.2,16.6,61.9,1790,Light
2025-04-28T20:20:04,52.2,16.0,60.9,1787,Light
2025-04-28T20:20:05,52.5,15.3,59.6,1795,Light
2025-04-28T20:20:06,52.5,15.1,59.1,1792,Light
2025-04-28T20:20:07,52.6,15.1,59.1,1791,Light
2025-04-28T20:20:08,52.6,16.4,61.6,1810,Light
2025-04-28T20:20:09,52.7,15.2,59.4,1809,Light
2025-04-28T20:20:10,52.7,15.4,59.7,1815,Light
2025-04-28T20:20:11,52.7,16.4,61.4,1808,Light
2025-04-28T20:20:12,52.7,15.5,60.0,1813,Light
2025-04-28T20:20:13,52.7,15.7,60.3,1821,Light
2025-04-28T20:20:14,52.7,15.5,59.8,1821,Light
2025-04-28T20:20:16,52.6,15.9,60.6,1813,Light
2025-04-28T20:20:17,52.6,16.6,61.9,1815,Light
2025-04-28T20:20:18,52.6,15.5,59.8,1823,Light
2025-04-28T20:20:19,52.6,14.7,58.4,1814,Light
2025-04-28T20:20:20,52.6,15.2,59.4,1802,Light
2025-04-28T20:20:21,52.6,14.7,58.4,1802,Light
2025-04-28T20:20:22,52.5,15.4,59.7,1813,Light
2025-04-28T20:20:23,52.5,15.6,60.1,1814,Light
2025-04-28T20:20:24,52.5,15.1,59.1,1806,Light
2025-04-28T20:20:25,52.5,14.7,58.4,1807,Light
2025-04-28T20:20:26,52.5,16.8,62.2,1831,Light
2025-04-28T20:20:27,52.5,15.1,59.3,1808,Light
2025-04-28T20:20:28,52.4,16.5,61.7,1802,Light
2025-04-28T20:20:29,52.4,15.6,60.1,1803,Light
2025-04-28T20:20:30,52.4,15.9,60.6,1799,Light
2025-04-28T20:20:31,52.4,15.6,60.1,1803,Light
2025-04-28T20:20:32,52.4,16.0,60.7,1809,Light
2025-04-28T20:20:33,52.4,15.8,60.4,1810,Light
2025-04-28T20:20:34,52.3,15.5,59.8,1794,Light
2025-04-28T20:20:35,52.3,15.7,60.3,1794,Light
2025-04-28T20:20:36,52.3,15.7,60.3,1817,Light
2025-04-28T20:20:37,52.3,16.0,60.9,1807,Light
2025-04-28T20:20:38,52.3,14.7,58.4,1804,Light
2025-04-28T20:20:39,52.3,16.8,62.2,1808,Light
2025-04-28T20:20:40,52.2,15.2,59.4,1799,Light
2025-04-28T20:20:41,52.2,16.1,61.0,1805,Light
2025-04-28T20:20:42,52.2,15.5,59.8,1797,Light
2025-04-28T20:20:43,52.2,14.1,57.4,1793,Light
2025-04-28T20:20:44,52.2,15.1,59.1,1802,Light
2025-04-28T20:20:45,52.2,16.1,61.0,1802,Light
2025-04-28T20:20:46,52.2,15.4,59.7,1803,Light
2025-04-28T20:20:47,52.2,16.2,61.1,1803,Light
2025-04-28T20:20:48,52.2,15.9,60.6,1803,Light
2025-04-28T20:20:49,52.2,15.1,59.3,1807,Light
2025-04-28T20:20:50,52.2,16.8,62.2,1805,Light
2025-04-28T20:20:51,52.2,15.5,59.8,1798,Light
2025-04-28T20:20:52,52.2,15.2,59.4,1797,Light
2025-04-28T20:20:53,52.2,16.2,61.1,1802,Light
2025-04-28T20:20:55,52.2,15.4,59.7,1804,Light
2025-04-28T20:20:56,52.2,16.2,61.1,1805,Light
2025-04-28T20:20:57,52.1,15.8,60.4,1806,Light
2025-04-28T20:20:58,52.1,15.5,59.8,1806,Light
2025-04-28T20:20:59,52.2,15.3,59.6,1798,Light
2025-04-28T20:21:00,52.2,15.5,59.8,1795,Light
2025-04-28T20:21:01,52.2,16.0,60.9,1794,Light
2025-04-28T20:21:02,52.2,15.2,59.4,1797,Light
2025-04-28T20:21:03,52.3,15.1,59.1,1805,Light
2025-04-28T20:21:04,52.3,16.3,61.3,1807,Light
2025-04-28T20:21:05,52.4,16.4,61.4,1807,Light
2025-04-28T20:21:06,52.4,15.2,59.4,1798,Light
2025-04-28T20:21:07,52.3,15.5,59.8,1807,Light
2025-04-28T20:21:08,52.3,15.5,59.8,1800,Light
2025-04-28T20:21:09,52.6,14.7,58.5,1801,Light
2025-04-28T20:21:10,52.6,16.0,60.7,1807,Light
2025-04-28T20:21:11,52.8,15.3,59.6,1806,Light
